student_id,subject,topic,quiz_score,assignment_score,attempts,mastery_level,attendance,final_exam_score
450,Chemistry,Organic,75.1654198277557,65.05508665961942,4,High,75.67493681247275,75.64282482485045
451,Mathematics,Geometry,79.6155098276667,60.30205453229906,3,High,87.38237940646432,67.69766324640662
452,English,Vocabulary,94.75267302451894,100.0,3,Low,80.3481733634591,85.62293042431985
453,English,Grammar,63.29838050004695,50.2417223592125,3,Low,65.00247198911869,48.894790735468725
454,Chemistry,Organic,66.70510694744414,76.62051892498023,3,Low,74.30421791078774,67.59325825943097
455,Mathematics,Probability,57.7176178657139,74.86529879080328,2,Medium,93.87335898894415,65.45339145162018
456,English,Comprehension,79.05994774136661,62.51996070481294,1,Medium,62.81892028450678,63.1643203368092
457,Mathematics,Probability,71.09922367609508,100.0,3,Medium,82.22986263119222,75.3955384333157
458,Mathematics,Geometry,55.67131908969314,78.39987035498902,4,Low,69.30167071761241,64.26415111891156
459,Mathematics,Probability,55.22486248195473,59.80611442810939,1,Medium,94.12409409916799,60.948678255248865
460,Mathematics,Probability,78.53254409833855,70.67885776089204,4,High,68.60008183222551,74.22232540905226
461,English,Grammar,66.17681047446733,87.43807672794522,1,Low,58.26515200323885,54.54081501065903
462,English,Vocabulary,79.50140609621783,93.54240509013917,2,Medium,83.69154592496896,73.1891776145331
463,English,Vocabulary,38.669021077453614,69.39286435957553,1,Low,84.91258658192089,53.34734189222262
464,Biology,Ecology,57.02930982376131,81.22399618967313,2,Low,58.605158374745656,54.30441002993781
465,Physics,Mechanics,72.68575754240989,65.14245341003283,4,Low,82.97602849999754,60.86024093988918
466,English,Grammar,68.1715738637052,78.87799209009776,4,Medium,65.51083479175162,79.67831099448142
467,Physics,Thermodynamics,61.75808009140803,76.90890101633967,3,Low,91.70162587348925,62.17624332751654
468,Chemistry,Inorganic,77.22287963823248,72.3671646235406,4,Low,77.29314128434648,77.03432303537674
469,English,Vocabulary,74.30920660883812,88.58092135924528,4,Low,84.11362722174722,74.0128514300445
470,Biology,Anatomy,65.51699609629263,64.15173529170688,1,High,94.09418652293493,68.06419400314567
471,Chemistry,Inorganic,72.97656903570667,69.36453465163113,4,High,73.77291066404275,74.23512957719102
472,English,Grammar,52.66284310613684,66.54322698387286,1,Medium,78.22466901001746,54.38018620110182
473,Physics,Mechanics,75.64437226559487,90.7217306929123,3,Medium,57.55669280721742,75.45455719645358
474,English,Grammar,42.10630930547131,55.09422483830747,3,Low,75.23329508647177,47.10715780362941
475,English,Vocabulary,52.0820327790843,71.31929182595799,2,Medium,79.2956300020348,62.08168496048738
476,Chemistry,Organic,59.13929923019562,74.3017699737796,1,Medium,59.806539245231576,42.84252365742446
477,Chemistry,Inorganic,61.37862335540297,64.01429243582812,3,High,67.07791093815308,53.49791623652156
478,English,Vocabulary,63.295908643645674,56.61721803443543,2,Low,50.1167264658701,46.20020491163561
479,Chemistry,Inorganic,65.70781065907516,74.70308751204047,2,High,67.79585143196162,62.48123462614237
480,Chemistry,Physical,67.15797295445488,75.31120890357265,1,Medium,82.37252532943198,57.638577383682005
481,Physics,Mechanics,75.94980067456898,65.88060405190858,2,Low,64.30713144581175,49.26046247811579
482,Physics,Optics,54.158883003572676,57.3759839089548,2,Low,78.17453261250175,49.52233794372095
483,Biology,Genetics,66.18882891108092,45.2404067648226,2,Medium,75.14244164013712,47.81837840429444
484,Chemistry,Physical,67.70316940697059,78.39084132675289,1,Low,72.28179696720346,54.671328382483075
485,Physics,Mechanics,59.13574843818789,88.2368952225261,2,High,77.34024454353148,68.57018668937167
486,Physics,Mechanics,41.395163556954174,51.242203074394965,3,Medium,59.32292206174229,48.61719966930324
487,Physics,Mechanics,73.07531845394047,41.53106136084429,4,High,87.50954474226849,68.63948975869613
488,Chemistry,Organic,52.213583721236674,85.89756297462716,1,Medium,88.08011915661778,56.751278681127836
489,Chemistry,Inorganic,61.275603461695155,53.466059776271265,3,Low,91.4948089432392,62.499773112771734
490,Mathematics,Geometry,70.3220206470143,50.72197423119839,3,Medium,83.52345166461767,62.80998410779228
491,Mathematics,Probability,67.24165270973184,52.17364237512673,3,Medium,66.59529064314069,58.69015401935375
492,Mathematics,Algebra,77.58448551699877,92.83110669632443,2,Low,81.36237375378926,66.77555737829454
493,English,Vocabulary,60.516055060829956,60.390928841092816,4,Low,71.119020929004,51.99502262906514
494,Chemistry,Inorganic,70.20662576001972,78.07829862427334,4,Low,68.23329196751986,71.74343565604835
495,Physics,Mechanics,63.556752917569575,68.24193942867531,2,Low,64.80493797615813,59.93248731645372
496,Biology,Genetics,70.18715540760986,75.05066281052304,1,Medium,71.29041980428445,61.18276829470309
497,Physics,Optics,75.10380434542552,62.461891993288305,2,Low,87.12972729226188,54.08037956364471
498,Biology,Genetics,41.8139940496874,57.86778234440108,4,Medium,60.423923210044926,57.32331040354391
499,English,Grammar,57.72195934141112,74.83856292756055,4,Medium,64.55425780143284,57.76721330818629
500,Physics,Mechanics,68.76519107970066,86.16035860633855,3,Medium,80.25190390337728,66.82641469305017
501,English,Comprehension,49.83027037966805,51.59845126855382,1,Low,60.33214809384323,39.97142797411486
502,Mathematics,Probability,76.74106534433642,75.83213818900904,2,Low,79.67826725235957,74.13004929169118
503,Physics,Mechanics,67.95076192295485,23.703873490230954,4,High,81.05223701018255,65.2313926623888
504,Mathematics,Algebra,60.08376088844603,78.68483239370244,1,Medium,58.152993060141746,48.03003949387204
505,Physics,Mechanics,91.71222662920027,68.16386728360332,3,High,84.28045071005693,80.319037536703
506,English,Vocabulary,72.96137274981814,57.1363020191249,2,Medium,67.79770912481048,60.29443239919231
507,Chemistry,Inorganic,75.80478306074076,74.76837978977763,4,Low,81.83672421416917,69.17022067671193
508,Mathematics,Algebra,79.8643492287728,87.66733802168898,3,Low,77.83751023661502,65.99576600612704
509,Biology,Ecology,61.565976359744354,36.27700557474515,2,Medium,86.95220671521714,55.78673689713821
510,Biology,Anatomy,52.14977097578674,96.67128630709585,4,Medium,97.93977283293148,75.70099301029313
511,Mathematics,Geometry,80.07167504517386,61.71257087249042,1,Medium,75.12499321907251,76.146038036494
512,Physics,Optics,67.35565300309227,56.03279377493996,2,High,83.81123139279526,67.09759764886856
513,English,Grammar,75.48391612273153,60.54104050045732,4,High,66.18931663338708,67.17478066371946
514,Biology,Genetics,79.55129884904548,94.02247836840841,3,Low,81.32442466367847,74.72055906853718
515,English,Vocabulary,67.42746867663547,64.38195875299782,1,High,77.31445922525572,65.3724448013072
516,English,Vocabulary,83.42178464009058,58.14567235402385,3,Low,80.83954994878134,54.07390838926695
517,English,Vocabulary,80.98626932912943,71.39887987239216,3,Medium,59.385067775581405,76.14040406893868
518,Mathematics,Probability,61.60535935376449,58.71390895224187,3,Low,67.04310237004724,54.233011443699596
519,Chemistry,Inorganic,41.44750903989876,62.08059781702401,1,Medium,91.76393027208204,48.095487198175476
520,English,Vocabulary,81.17777418328366,56.52582138682575,1,Medium,86.00821398422605,67.5191655930324
521,Mathematics,Calculus,64.99857021729088,84.25010656866974,2,Low,81.79512254079411,68.52740356860794
522,Mathematics,Geometry,64.03321042025155,38.72589209689771,1,High,72.03953899678764,51.43289754312547
523,Physics,Optics,64.35314181193112,53.26544629434028,3,Low,81.72607728782654,62.55568192713377
524,Chemistry,Physical,46.4124736993583,71.86963971831771,2,Low,75.40598476156299,56.57802637873804
525,Chemistry,Inorganic,54.94748681726037,51.80911314350969,2,Low,75.38591862732281,51.39077858025089
526,Biology,Ecology,77.12842597503332,79.23565916789059,4,Medium,71.25819724009817,73.82012665628272
527,Mathematics,Algebra,52.6835695080093,86.45000859078725,2,Medium,77.03149201591208,66.77867510086033
528,Physics,Thermodynamics,74.8175274349782,36.39724412963285,1,Low,79.28316692375238,48.64268898903476
529,Physics,Mechanics,62.82337516268857,60.584684932149244,4,Low,74.98853210924537,56.66035787986001
530,Chemistry,Inorganic,51.16001116153106,42.689834793339344,3,Medium,90.13344502139469,63.08254950387824
531,Biology,Ecology,67.07032139507707,75.66294483722477,2,Low,69.30348565841675,55.38454036213583
532,English,Comprehension,44.80809567052777,52.639571136704305,1,Low,72.97598011368656,43.56546701035033
533,Biology,Anatomy,53.10007468839601,78.34147355772699,3,Medium,77.12574030632214,70.1362568363839
534,English,Vocabulary,68.27018990985091,40.10330670543638,3,Medium,72.95704666698163,61.47520263903703
535,Biology,Genetics,64.11232563686747,66.86501593511255,3,Medium,79.88494672453243,77.08400170029732
536,Physics,Thermodynamics,47.80473055177383,68.17892356100235,2,Medium,85.95160411720232,60.85536435114741
537,Physics,Optics,67.3457807786395,66.5173219814104,1,Medium,90.41672811796367,53.82436509824423
538,Chemistry,Organic,69.78434220346685,60.66141150501358,2,Low,69.10090702134244,59.72027830623258
539,English,Vocabulary,61.43723778415395,69.03293021922605,4,Low,83.4073448212955,64.69116466097489
540,Biology,Ecology,61.47913380989546,46.25870406233872,3,Low,61.26000452576694,49.16533816111975
541,Biology,Genetics,55.817331607943686,68.0942678733781,2,High,87.41147343878727,67.15363601022739
542,Mathematics,Algebra,71.26700763221334,66.53127130335643,2,Low,72.66567201356105,58.035362033780274
543,Mathematics,Algebra,70.98907754063987,76.45189931274858,1,Medium,81.95402474550299,58.82035421907829
544,English,Vocabulary,60.34760100309727,61.79576501555536,4,Low,58.351075798710525,64.49655598886923
545,English,Grammar,36.48280572394564,62.919629901171874,3,Low,72.68515013999787,49.66344284203762
546,Chemistry,Organic,77.6665352255837,100.0,3,High,80.4696109546329,82.71463086728932
547,Mathematics,Calculus,67.10344134720708,47.94911841686104,1,Medium,84.11765322842002,46.46649660320887
548,Mathematics,Algebra,72.74202950447382,79.17487129421123,2,Low,78.1916029009199,63.95891448513699
549,Physics,Optics,76.73378659623441,36.415295872395134,2,Medium,86.47539213593895,54.273425790907936
550,Mathematics,Probability,76.43216495410006,95.45590784192248,4,Low,90.30195198863352,80.43635044861048
551,English,Grammar,49.86297209898319,75.61011532839312,2,Medium,83.15501022444262,60.87473522522542
552,English,Comprehension,82.5974687138888,87.05624690871831,3,High,80.02714891773257,78.15871975653472
553,English,Grammar,81.39006326667757,79.17344627670646,2,Low,69.02576634856771,69.91242651256698
554,Biology,Anatomy,69.70212425596887,33.654266753110555,4,High,76.597177286821,60.665285408356084
555,Physics,Thermodynamics,80.35422403712191,34.74771740968903,1,Medium,68.32692332645618,53.29848511701389
556,Biology,Anatomy,52.987253439386805,63.74472959482771,4,Medium,57.699662605647084,70.09092313816672
557,English,Grammar,43.95097324796775,51.573409220965985,3,Medium,48.72934643191834,47.35971124637411
558,English,Vocabulary,50.05375292598397,57.050885811469286,1,Medium,95.95843501809159,62.4973688326957
559,Physics,Thermodynamics,58.55932267900366,78.74166047121649,3,Medium,58.78605843877831,66.17694981531452
560,Mathematics,Algebra,81.51795740023445,72.69698210019733,2,Medium,73.28973253454376,62.94405759298028
561,Biology,Genetics,53.85953996213336,76.51635615629104,2,Low,56.59922255494247,53.441249163521334
562,English,Vocabulary,72.68651522089728,69.84617302484271,3,Medium,66.10648006920792,73.56719895221654
563,English,Vocabulary,64.54231897470021,68.74704186354249,1,Medium,77.27929670009954,54.68465670249243
564,Physics,Mechanics,61.4302135895138,87.6797560786092,4,Low,66.72651000359647,60.887108007368305
565,Mathematics,Geometry,71.20906159027359,59.487425991693144,2,Medium,96.24771403016962,71.30279868905748
566,Physics,Optics,56.29883934830987,71.00022276757622,3,Medium,82.47702115131646,69.30480639492863
567,Physics,Mechanics,81.04304525077656,85.73848590591307,1,Low,66.35277865480911,56.93702254472224
568,Mathematics,Probability,76.87330493945976,86.89945253512383,3,Medium,79.79679739509963,76.09609533405657
569,Physics,Mechanics,53.31945394367558,83.10700004709739,4,Medium,71.08520049911807,67.79403914862058
570,English,Vocabulary,59.31362155808565,62.513004908097464,1,Low,56.86766713996955,42.78508505820437
571,Biology,Genetics,55.64176464534033,84.22977213874913,4,High,87.12784389130418,77.4336311836174
572,English,Vocabulary,46.515950082543256,47.093099502949656,1,Medium,65.14196191332174,44.43323367300215
573,Physics,Mechanics,71.37315922741529,92.33747511351521,2,Medium,65.05723288311046,67.99695484500674
574,Chemistry,Inorganic,77.41836628128121,46.69706574077374,2,Medium,66.6670504175751,55.043302340767006
575,Mathematics,Probability,57.464208962208346,83.76775670224859,3,High,59.91812145646071,62.57241554209474
576,Mathematics,Probability,53.120506489375835,67.47488584990646,4,Low,71.40511209796381,71.40836565282314
577,Mathematics,Calculus,56.592168147865344,81.2397211551968,2,Medium,76.49363482271188,65.64431349459873
578,Mathematics,Calculus,91.64820555899738,68.13242207401092,2,Low,71.07678997487258,63.72372519440939
579,Chemistry,Inorganic,64.82774640123021,66.0481605546517,4,Medium,87.03047852205924,73.19446253052033
580,Chemistry,Inorganic,77.35348977918028,81.08473070042676,4,Medium,89.74046600146102,84.65047620653975
581,English,Vocabulary,62.55527446350082,95.09774315993015,2,Low,80.0471236565056,62.89818648342456
582,Physics,Mechanics,50.32163717934628,93.41767642547745,1,Medium,66.39807304577502,72.55534799605229
583,English,Vocabulary,57.88313438681324,72.72059461331703,4,Medium,79.50266634639486,69.20306682989917
584,Mathematics,Probability,58.13904749652726,72.98911265486296,2,Medium,69.85916947286141,59.7756276960185
585,Chemistry,Physical,60.38914377843595,75.82713110028098,3,Low,73.59624941094664,62.442383216203055
586,English,Comprehension,63.93705163016398,69.96340231915694,2,Medium,61.31731061274371,54.101254640191506
587,Physics,Optics,77.15164891572886,65.6276923344152,3,Low,68.28924573093457,61.430962944920815
588,Chemistry,Inorganic,33.569087276997294,47.043966195343046,1,Medium,58.61970942563983,32.044995128774644
589,English,Comprehension,71.12273174203528,60.72813985464661,2,Medium,70.79886438423982,57.7611793445352
590,Physics,Mechanics,79.63652899868232,79.94139058997852,1,High,82.93175688218678,70.7028537483199
591,Chemistry,Organic,55.43672887451571,100.0,2,Low,79.78818748213075,67.99712521047752
592,English,Comprehension,72.13734314989503,73.52242542580186,3,High,65.0485151814662,69.54769203925066
593,Biology,Genetics,50.19802899266116,45.65543867845836,4,Medium,82.70638678950138,54.05970907198272
594,Biology,Ecology,61.90412833791277,62.3265784645164,2,Low,73.93512116819453,52.090517790137504
595,Physics,Optics,56.69299604880924,38.46615286375875,3,High,78.11467563261054,59.416688228185734
596,Chemistry,Inorganic,62.4508528410744,90.56321424244885,3,High,81.47267486440488,65.83148449924936
597,Physics,Mechanics,62.11726560473061,81.74076984677467,2,Low,65.2463397272175,65.461901254208
598,Chemistry,Physical,47.94616231825255,60.242943793268566,3,Low,76.1559799706372,47.29810492930175
599,Chemistry,Inorganic,43.74717736294291,75.07313570627309,3,Medium,78.86003314959801,61.227115083080776
600,English,Vocabulary,56.33277339615336,63.32019487027994,3,Medium,86.25692816016917,56.83874353221401
601,Chemistry,Physical,67.17275291325299,87.54917055974096,1,Low,92.09828186076999,62.38770843002733
602,Biology,Anatomy,83.8383972351196,69.02955572641574,2,Medium,75.53522797899045,69.4053568574377
603,Biology,Anatomy,60.93704023113254,91.6991016191517,4,Medium,69.87594785375882,68.78229652542716
604,English,Comprehension,52.87254595052713,94.41484377838027,1,Low,66.43501762590802,57.6398214463001
605,Physics,Optics,58.95795005735241,66.58064311026067,2,Low,84.01551256574764,61.56464336115937
606,Chemistry,Organic,65.40470470114553,96.246233796046,2,Low,74.55106969877463,66.5904471569697
607,English,Comprehension,72.48739930214562,87.50741228496209,1,Low,77.78991794748474,66.97601518434914
608,Physics,Thermodynamics,62.56970927522204,60.07554430005531,2,Medium,76.87931652271149,62.68697953892317
609,Physics,Optics,71.16282112824057,96.0055566321684,4,Low,68.85676855903705,68.93008365081056
610,Physics,Thermodynamics,79.19988572531788,93.1085238311309,1,Medium,83.0151431887701,77.03137085050749
611,Chemistry,Inorganic,37.42266095444306,60.219791267964226,2,High,87.96063061781396,50.951046175382025
612,Physics,Mechanics,70.40931504380922,78.61439494733756,4,Low,67.7600966825739,65.89417574384498
613,Mathematics,Algebra,71.78860375463444,61.47254506057701,4,Medium,71.28142117721335,64.02824971274373
614,Mathematics,Algebra,72.95270991823119,55.892900255309954,1,Medium,70.75406420519806,56.1642272595537
615,Mathematics,Geometry,53.86922776565049,84.03919186358661,1,Medium,88.2596997047509,59.34743842363475
616,Biology,Ecology,97.13572731403855,68.97041658644557,3,High,59.672994401100695,74.80138907337066
617,Chemistry,Inorganic,63.28261115643467,79.80546255307421,2,Low,86.08456656442823,63.92960012470307
618,Chemistry,Inorganic,66.27034877657664,80.37001001615843,4,Medium,69.58874627465157,76.76477002089847
619,Chemistry,Organic,60.28336691526319,83.0244773781284,4,Medium,58.36246804968008,73.99235058166963
620,Biology,Genetics,60.701809232413325,92.33887253349363,1,Medium,69.45662032686668,74.03063953618377
621,English,Vocabulary,80.90518530914095,46.89777485753693,4,Medium,71.59083293908066,64.84287432547634
622,Mathematics,Geometry,64.08364160815239,63.46555351191966,3,High,66.15841520056232,52.24643765508496
623,Biology,Ecology,87.26603977753115,71.36352116802938,4,Medium,76.37476345141145,86.49179605063887
624,Biology,Ecology,64.63471602196681,66.4636735097453,1,Medium,76.81513331507554,64.92665441323615
625,Biology,Anatomy,64.84902340618883,78.84025161808941,4,Medium,75.60085994615163,73.38847152632346
626,Physics,Mechanics,57.31121902682668,100.0,4,Low,85.0800400429326,69.20734879116372
627,English,Vocabulary,67.90816734037669,47.80795946066086,3,Medium,80.3762990294988,62.912214133788964
628,Chemistry,Physical,50.50185411625294,64.22628753851632,3,Medium,76.5529984148244,50.72943572725153
629,English,Grammar,78.40200530635946,70.7962425461607,4,Medium,64.13374823046293,66.89896144814256
630,Physics,Optics,44.72651194021766,70.89980487131699,1,High,76.29136953145172,56.24982379108474
631,Chemistry,Organic,89.18330132552768,87.35966691383821,1,Medium,80.6622676489595,74.5673486399715
632,Physics,Mechanics,54.988243111513135,76.751644677471,1,Medium,88.62562852712452,69.01888343320536
633,Mathematics,Geometry,40.30439895923894,73.34325064721693,1,Medium,69.08883262615291,56.273924385233904
634,Biology,Genetics,66.69860934895212,31.654302514976997,4,Medium,79.43523738462414,49.91051563418041
635,Physics,Optics,40.219003444924155,68.42686371774738,2,High,70.88145488955233,61.28278996925787
636,Physics,Thermodynamics,57.82687600668285,70.5349949046673,3,Low,75.18016872044447,61.14873831068874
637,English,Grammar,63.800362642197165,44.06544858665475,3,Medium,72.19895475820029,65.3027742725627
638,Biology,Ecology,65.27157023212243,46.9165541921557,4,Medium,74.73484751271042,63.75701843419701
639,Physics,Mechanics,79.13053669723503,64.81132058017148,2,Low,90.83377881529533,55.567306862300626
640,Chemistry,Inorganic,80.48256574393093,48.64473372883487,2,Medium,72.23680364873552,56.493520912168705
641,Physics,Thermodynamics,84.1824573451561,80.0319268792718,4,High,63.576603202332976,83.83834272181157
642,Physics,Thermodynamics,56.0314612550445,60.02954199704467,4,High,74.77699716281947,62.59042283717264
643,Mathematics,Probability,76.1224026290235,100.0,1,Medium,75.83189716721515,64.6106268359971
644,Physics,Optics,69.33465915681057,71.3581071539989,4,High,88.7004366117099,67.34850619254746
645,Physics,Thermodynamics,70.52325949978764,70.92263510405208,4,Medium,70.37647476206678,72.04748123340488
646,English,Grammar,72.35671010919592,55.07893047825544,1,Low,65.08303336559689,47.82874580665098
647,Biology,Anatomy,54.0286242704403,59.36082782864408,1,Medium,81.64955457735716,49.32345207797683
648,English,Grammar,64.84827425189864,69.89000778566101,1,Low,72.09962560393627,52.42826583377255
649,English,Vocabulary,85.1440960804708,39.325391740223644,1,Medium,49.43682132528666,53.463572109618106
650,Biology,Ecology,54.0888787612058,72.35816389219619,2,High,64.01379574822188,68.63870359460918
651,Physics,Optics,54.06397636289484,49.71927006987686,4,Medium,66.36965092917009,49.975756555800835
652,Chemistry,Inorganic,81.21287470895767,81.29286782877193,1,Medium,81.51345012353048,62.383420972423615
653,Mathematics,Algebra,70.46824434697628,77.9464887011026,2,Low,86.46030144142065,59.606607706407225
654,Biology,Genetics,51.98947904264225,99.75120232219476,3,Low,66.17540951767751,57.33066262619708
655,Physics,Mechanics,57.708243855518326,65.9403355131668,3,Medium,86.04494985442633,60.993054277862285
656,Biology,Genetics,72.63386582047323,43.64699923402391,3,Low,85.7036516022993,63.099269366387325
657,Chemistry,Physical,75.69564424243707,68.06344788491228,4,Medium,92.85871124304117,75.54181318212053
658,Chemistry,Inorganic,69.66050875076202,66.57763653078692,2,Medium,65.49137714533312,60.80087454872311
659,English,Vocabulary,61.23510467174851,74.30229940979429,2,Medium,56.38049865125953,60.67990184950083
660,Physics,Mechanics,59.80671339693934,79.90727700715723,2,Low,93.2995966975421,62.46946850175148
661,Chemistry,Organic,62.64574224977041,57.93284589855318,2,Medium,74.90711438432184,59.94454896557654
662,English,Vocabulary,63.813302811236895,82.6351751815723,2,Medium,76.95922148354278,75.82477303645538
663,Mathematics,Probability,66.33419772028694,73.6619707858098,2,Low,74.02169187900057,53.56239597910413
664,English,Comprehension,43.345841848555516,62.45852465808951,2,Low,78.95798848709747,50.90276228483205
665,English,Vocabulary,44.50256726470244,100.0,2,Medium,75.62676050161978,66.1440650692206
666,Chemistry,Organic,76.6732927595002,69.76787978371321,1,Low,58.53136141707154,58.73501769903727
667,English,Vocabulary,66.32642380968728,58.605270857254894,1,Medium,66.75300139643208,62.1599011070728
668,English,Vocabulary,64.01657857924286,84.36234001783279,4,High,82.97843779895767,67.66375739066605
669,Mathematics,Algebra,72.06948737201017,70.52837451947053,4,Low,71.79537450240356,65.67248243328375
670,Physics,Thermodynamics,78.14070639777663,80.4392587013883,1,High,78.24458604352517,61.29136347346643
671,Mathematics,Calculus,50.887758412966875,62.96900119431757,2,Low,74.23610363733167,50.5548456046948
672,English,Comprehension,68.18238363137962,58.30527056345984,2,Medium,68.89142360194934,61.80242608065932
673,Mathematics,Algebra,54.78604231700353,39.346821068202956,3,Low,76.77379170914467,38.25656161083841
674,Chemistry,Physical,80.16520215266573,53.0537602525053,1,Low,57.829380515579516,51.80174696286611
675,Chemistry,Inorganic,65.6522177425642,47.848595493174564,4,High,85.75343401956897,67.96660139967253
676,Mathematics,Algebra,61.29285626780314,44.23574161060036,3,Medium,67.4287315318395,54.58433388256758
677,Chemistry,Physical,84.6655031760071,77.15088151334305,4,High,82.59514887486108,79.47539457674152
678,Biology,Genetics,58.47688491531611,56.56857072581523,4,Medium,59.265502398977816,54.298074731745736
679,Mathematics,Calculus,40.73841632045663,66.480789219477,2,Low,75.85122057297815,57.51821200495341
680,Physics,Optics,91.53069191360937,73.29034309733917,1,Low,86.59381043300522,70.30088987331072
681,Biology,Anatomy,68.14657678684226,58.85095558330009,2,Medium,91.06547386288335,58.27124736547338
682,Physics,Mechanics,47.19132002090798,64.87297684189389,2,Medium,59.81546341032909,53.14541523767782
683,English,Comprehension,60.413273137206176,57.792560844874906,1,Low,82.99393358620438,55.58921251448394
684,Mathematics,Calculus,51.29506113086744,68.43390296092326,2,High,63.628212241974396,54.998773077242966
685,Biology,Genetics,70.93646784530038,73.75152547105466,2,Low,64.06513266314033,61.507098605658335
686,Mathematics,Calculus,56.606182650070316,78.62840472284967,4,Medium,67.37480760853401,72.85811181351849
687,Chemistry,Physical,78.6837609800313,100.0,2,Low,79.22108593489905,79.2727003669777
688,English,Vocabulary,40.239162170246544,63.23974261636198,3,Medium,76.84132773022544,50.17088066491902
689,Biology,Ecology,59.73008874947744,67.22870668389737,1,Medium,65.59601083515646,53.12323572038661
690,Biology,Genetics,64.07416821670273,58.383856018389224,4,Low,68.97035099847841,60.67250184077772
691,Physics,Optics,53.401719188875234,98.34384933329102,1,High,93.5897769444342,75.47303203214844
692,Physics,Thermodynamics,73.59220812037113,59.766209602920476,2,Low,57.57778307364725,51.91398378395096
693,Physics,Thermodynamics,69.84124235445549,56.42433169729189,2,Low,76.91492851673173,50.949279068267366
694,Physics,Optics,36.54008766969329,98.6310447939182,3,High,64.50174466481869,66.31624023603
695,Biology,Genetics,60.12509061356566,58.74753684316593,2,Medium,79.62742716704302,43.37625815666787
696,Chemistry,Organic,62.14074754632498,49.384368181945405,2,Low,78.20876511184576,50.366044637144604
697,Mathematics,Geometry,77.96067270967173,82.14182771210113,1,Medium,77.72569117203606,64.61508615847927
698,Chemistry,Organic,100.0,84.13486203238847,4,High,73.74825571616836,90.53710748656637
699,Chemistry,Physical,77.98066033274112,61.154203079937865,4,Medium,77.68963514123314,71.61376498636706
700,Physics,Optics,67.40551557696475,77.13358034381947,4,Medium,72.99402185069069,73.98605801235887
701,Mathematics,Calculus,38.707111129224025,62.973507818011484,1,Medium,64.33343866942191,53.66607858793694
702,Physics,Mechanics,69.20444259663606,55.33513944225393,1,Low,79.29132861522295,48.67202975936533
703,English,Vocabulary,78.20313923877163,67.7309677913729,3,High,70.33696022555087,63.76599230987464
704,Mathematics,Calculus,56.185119361129125,37.702800014926495,3,Low,80.51885971822153,52.64535581263806
705,Biology,Ecology,84.4980685358581,87.5441973360044,1,Medium,77.00451504340317,69.56750744505625
706,English,Comprehension,59.060414235583124,60.53641252536179,2,Medium,73.69346031037887,60.761935573200624
707,English,Comprehension,66.14883000639875,59.10012665555099,2,High,57.19542847993487,61.85919382311289
708,Chemistry,Organic,79.2631618770441,95.74043212079572,3,Medium,78.20301933048546,81.5552824586901
709,Mathematics,Calculus,51.843183625938664,84.41863730681487,1,High,76.07444374340892,65.22657024450234
710,Biology,Genetics,87.40669045174778,86.64851495719196,2,Low,85.674169530324,73.83618667851476
711,English,Vocabulary,63.822218204431906,71.3137521221584,1,Medium,63.05477060233965,59.4280231223017
712,Chemistry,Inorganic,59.02869960125193,70.00223042112769,1,Low,79.20699631018479,50.70072456907805
713,Biology,Anatomy,50.16175596383994,78.13264996519678,4,Medium,85.25386564543962,65.97682998984858
714,Physics,Thermodynamics,45.01629105586835,63.62718033623756,1,High,77.93274965260315,51.5690796428787
715,Mathematics,Calculus,72.89315811380449,66.95701570636597,4,Medium,67.25753886442975,68.76445847160173
716,Biology,Genetics,71.40443841162366,100.0,3,Medium,63.564405402344995,77.66422077309181
717,English,Grammar,49.73126027353737,58.54185356392977,4,Medium,61.12131449544198,62.46943308372355
718,Physics,Mechanics,70.07454616103996,26.386697360227785,3,High,85.9048472490764,64.8234775626452
719,Chemistry,Organic,73.90950696311144,58.436186868860545,3,Low,77.84491785894517,61.98228864989707
720,Biology,Genetics,44.33187971756257,39.00064892501641,3,Medium,73.84863396508703,45.51867138352733
721,Chemistry,Organic,59.252167435092616,100.0,2,Low,77.32871307740251,68.97881761632925
722,Mathematics,Calculus,77.36789355184958,58.22206798949061,3,Medium,64.94398624310534,66.2194073185967
723,Biology,Anatomy,73.39076696864169,49.75011181209723,3,High,83.18803775737263,67.21025731173233
724,Biology,Ecology,63.165390568868744,56.75334733573841,1,High,75.0593816941515,62.527971182833
725,Biology,Genetics,57.84306310437344,63.51227341358848,4,Medium,68.4423625729431,59.61454983970706
726,Mathematics,Geometry,47.47678382499716,40.82821874356192,4,Medium,69.33605408785277,58.04999281464766
727,English,Comprehension,73.70634047645582,70.05007806744324,2,Medium,67.67472316172727,64.13672079389326
728,Physics,Thermodynamics,80.58476130368244,57.275647248559125,2,Low,80.45786713532355,48.56894561216876
729,English,Vocabulary,81.14457497153265,66.37392810687825,1,Medium,83.78147935338531,63.5909135344643
730,Biology,Genetics,53.27194928937535,80.54452701007583,2,Medium,67.66734906513646,57.94602845922651
731,English,Comprehension,49.95850864129851,68.33675618416491,1,Low,84.39674248027902,57.36265773168152
732,Chemistry,Physical,66.84716231718807,75.7855411707444,3,Medium,72.6040767534629,67.72423998382601
733,Biology,Genetics,51.13893091472812,61.70145495698614,4,Low,85.96069907477398,60.87282716438093
734,Physics,Mechanics,72.20142740955933,62.071774973239236,1,Medium,76.15116069785675,58.425265739939185
